TEAM_ID,TEAM_NAME,GAME_ID,GAME_DATE,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,HOME,WIN,EFF,ODDS
1610612738,BostonCeltics,0042100406,20220616,0.425,0.393,0.917,-13.0,0,0,105,1.57
1610612744,GoldenStateWarriors,0042100406,20220616,0.413,0.413,1.0,13.0,1,1,125,2.55
1610612738,BostonCeltics,0042100405,20220613,0.413,0.344,0.677,-10.0,1,0,91,2.45
1610612744,GoldenStateWarriors,0042100405,20220613,0.466,0.225,0.867,10.0,0,1,122,1.61
1610612738,BostonCeltics,0042100404,20220610,0.4,0.395,0.737,-10.0,0,0,104,1.61
1610612744,GoldenStateWarriors,0042100404,20220610,0.44,0.349,0.8,10.0,1,1,127,2.45
1610612744,GoldenStateWarriors,0042100403,20220608,0.462,0.375,0.867,-16.0,1,0,105,2.35
1610612738,BostonCeltics,0042100403,20220608,0.483,0.371,0.708,16.0,0,1,140,1.65
1610612744,GoldenStateWarriors,0042100401,20220602,0.443,0.422,0.733,-12.0,0,0,118,1.61
1610612738,BostonCeltics,0042100401,20220602,0.506,0.512,0.813,12.0,1,1,148,2.45
1610612748,MiamiHeat,0042100307,20220529,0.42,0.2,0.667,-4.0,0,0,98,2.3
1610612738,BostonCeltics,0042100307,20220529,0.412,0.344,0.792,4.0,1,1,115,1.67
1610612738,BostonCeltics,0042100306,20220527,0.444,0.333,0.903,-8.0,0,0,113,1.25
1610612748,MiamiHeat,0042100306,20220527,0.462,0.429,0.96,8.0,1,1,125,4.3
1610612744,GoldenStateWarriors,0042100315,20220526,0.511,0.389,1.0,10.0,0,1,163,1.36
1610612742,DallasMavericks,0042100315,20220526,0.451,0.405,0.76,-10.0,1,0,118,3.4
1610612748,MiamiHeat,0042100305,20220525,0.319,0.156,0.929,-13.0,0,0,75,2.45
1610612738,BostonCeltics,0042100305,20220525,0.465,0.303,0.739,13.0,1,1,116,1.61
1610612744,GoldenStateWarriors,0042100314,20220524,0.488,0.357,0.654,-10.0,1,0,126,2.05
1610612742,DallasMavericks,0042100314,20220524,0.5,0.465,0.773,10.0,0,1,150,1.8
1610612748,MiamiHeat,0042100304,20220523,0.333,0.389,0.571,-20.0,1,0,74,3.25
1610612738,BostonCeltics,0042100304,20220523,0.397,0.235,0.842,20.0,0,1,136,1.38
1610612742,DallasMavericks,0042100313,20220522,0.4,0.289,0.794,-9.0,0,0,98,1.61
1610612744,GoldenStateWarriors,0042100313,20220522,0.469,0.344,0.88,9.0,1,1,134,2.45
1610612738,BostonCeltics,0042100303,20220521,0.486,0.375,0.767,-6.0,0,0,111,1.4
1610612748,MiamiHeat,0042100303,20220521,0.467,0.333,0.857,6.0,1,1,129,3.1
1610612742,DallasMavericks,0042100312,20220520,0.474,0.467,0.759,-9.0,1,0,121,3.1
1610612744,GoldenStateWarriors,0042100312,20220520,0.561,0.5,0.8,9.0,0,1,154,1.4
1610612738,BostonCeltics,0042100302,20220519,0.512,0.5,0.913,25.0,1,1,157,1.95
1610612748,MiamiHeat,0042100302,20220519,0.442,0.294,0.727,-25.0,0,0,104,1.87
1610612742,DallasMavericks,0042100311,20220518,0.36,0.229,0.667,-25.0,1,0,69,3.0
1610612744,GoldenStateWarriors,0042100311,20220518,0.561,0.345,0.625,25.0,0,1,145,1.42
1610612738,BostonCeltics,0042100301,20220517,0.456,0.324,0.75,-11.0,1,0,116,2.75
1610612748,MiamiHeat,0042100301,20220517,0.488,0.333,0.882,11.0,0,1,140,1.5
1610612742,DallasMavericks,0042100227,20220515,0.568,0.487,1.0,33.0,1,1,149,3.4
1610612749,MilwaukeeBucks,0042100217,20220515,0.367,0.121,0.688,-28.0,1,0,92,3.0
1610612756,PhoenixSuns,0042100227,20220515,0.379,0.353,0.667,-33.0,0,0,91,1.36
1610612738,BostonCeltics,0042100217,20220515,0.42,0.4,0.722,28.0,0,1,130,1.42
1610612744,GoldenStateWarriors,0042100236,20220513,0.394,0.377,0.727,14.0,0,1,134,1.26
1610612738,BostonCeltics,0042100216,20220513,0.437,0.395,0.652,13.0,1,1,119,2.05
1610612749,MilwaukeeBucks,0042100216,20220513,0.409,0.241,0.889,-13.0,0,0,103,1.8
1610612763,MemphisGrizzlies,0042100236,20220513,0.354,0.417,0.65,-14.0,1,0,100,4.2
1610612742,DallasMavericks,0042100226,20220512,0.455,0.41,0.75,27.0,0,1,133,2.1
1610612756,PhoenixSuns,0042100226,20220512,0.397,0.333,0.857,-27.0,1,0,82,1.77
1610612755,Philadelphia76ers,0042100206,20220512,0.414,0.324,0.857,-9.0,0,0,95,1.71
1610612748,MiamiHeat,0042100206,20220512,0.483,0.25,0.727,9.0,1,1,120,2.2
1610612763,MemphisGrizzlies,0042100235,20220511,0.475,0.439,0.733,39.0,0,1,173,2.55
1610612749,MilwaukeeBucks,0042100215,20220511,0.435,0.448,0.81,3.0,1,1,122,2.8
1610612738,BostonCeltics,0042100215,20220511,0.512,0.323,0.867,-3.0,0,0,129,1.48
1610612744,GoldenStateWarriors,0042100235,20220511,0.45,0.359,0.692,-39.0,1,0,92,1.57
1610612756,PhoenixSuns,0042100225,20220510,0.494,0.375,0.75,30.0,0,1,140,1.33
1610612755,Philadelphia76ers,0042100205,20220510,0.365,0.281,0.933,-35.0,1,0,75,2.35
1610612742,DallasMavericks,0042100225,20220510,0.38,0.25,0.667,-30.0,1,0,65,3.5
1610612748,MiamiHeat,0042100205,20220510,0.536,0.394,0.739,35.0,0,1,148,1.65
1610612744,GoldenStateWarriors,0042100234,20220509,0.4,0.243,0.909,3.0,0,1,121,1.18
1610612738,BostonCeltics,0042100214,20220509,0.5,0.378,0.9,8.0,1,1,130,2.05
1610612749,MilwaukeeBucks,0042100214,20220509,0.415,0.333,0.778,-8.0,0,0,115,1.8
1610612763,MemphisGrizzlies,0042100234,20220509,0.417,0.257,0.6,-3.0,1,0,117,5.25
1610612755,Philadelphia76ers,0042100204,20220508,0.544,0.485,0.765,8.0,0,1,125,1.69
1610612748,MiamiHeat,0042100204,20220508,0.463,0.2,0.893,-8.0,1,0,119,2.25
1610612756,PhoenixSuns,0042100224,20220508,0.464,0.36,0.778,-10.0,1,0,114,1.67
1610612742,DallasMavericks,0042100224,20220508,0.447,0.455,0.789,10.0,0,1,114,2.3
1610612749,MilwaukeeBucks,0042100213,20220507,0.404,0.265,0.824,2.0,0,1,116,1.77
1610612763,MemphisGrizzlies,0042100233,20220507,0.435,0.372,0.762,-30.0,1,0,107,3.6
1610612744,GoldenStateWarriors,0042100233,20220507,0.624,0.531,0.905,30.0,0,1,173,1.32
1610612738,BostonCeltics,0042100213,20220507,0.368,0.273,0.824,-2.0,1,0,116,2.1
1610612755,Philadelphia76ers,0042100203,20220506,0.478,0.485,0.864,20.0,0,1,118,1.83
1610612748,MiamiHeat,0042100203,20220506,0.351,0.233,0.75,-20.0,1,0,73,2.0
1610612756,PhoenixSuns,0042100223,20220506,0.447,0.464,0.867,-9.0,1,0,107,2.05
1610612742,DallasMavericks,0042100223,20220506,0.444,0.333,0.769,9.0,0,1,119,1.8
1610612742,DallasMavericks,0042100222,20220504,0.456,0.415,0.833,-20.0,1,0,100,3.1
1610612756,PhoenixSuns,0042100222,20220504,0.645,0.52,0.857,20.0,0,1,157,1.4
1610612748,MiamiHeat,0042100202,20220504,0.513,0.483,0.806,16.0,0,1,138,1.26
1610612755,Philadelphia76ers,0042100202,20220504,0.452,0.267,0.864,-16.0,1,0,111,4.2
1610612763,MemphisGrizzlies,0042100232,20220503,0.396,0.311,0.952,5.0,0,1,121,2.1
1610612744,GoldenStateWarriors,0042100232,20220503,0.421,0.184,0.778,-5.0,1,0,111,1.77
1610612749,MilwaukeeBucks,0042100212,20220503,0.466,0.167,0.652,-23.0,1,0,85,2.6
1610612738,BostonCeltics,0042100212,20220503,0.475,0.465,0.867,23.0,0,1,137,1.56
1610612755,Philadelphia76ers,0042100201,20220502,0.43,0.176,0.9,-14.0,1,0,96,4.1
1610612742,DallasMavericks,0042100221,20220502,0.471,0.41,0.72,-7.0,1,0,114,3.0
1610612748,MiamiHeat,0042100201,20220502,0.435,0.25,0.944,14.0,0,1,117,1.27
1610612756,PhoenixSuns,0042100221,20220502,0.505,0.393,1.0,7.0,0,1,154,1.42
1610612744,GoldenStateWarriors,0042100231,20220501,0.484,0.368,0.65,1.0,1,1,143,1.69
1610612738,BostonCeltics,0042100211,20220501,0.333,0.36,0.75,-12.0,0,0,94,1.53
1610612749,MilwaukeeBucks,0042100211,20220501,0.411,0.353,0.714,12.0,1,1,121,2.7
1610612763,MemphisGrizzlies,0042100231,20220501,0.432,0.4,0.75,-1.0,0,0,131,2.25
1610612750,MinnesotaTimberwolves,0042100156,20220429,0.452,0.387,0.692,-8.0,0,0,117,2.0
1610612763,MemphisGrizzlies,0042100156,20220429,0.465,0.469,0.792,8.0,1,1,139,1.83
1610612761,TorontoRaptors,0042100136,20220428,0.393,0.2,0.8,-35.0,0,0,88,2.0
1610612755,Philadelphia76ers,0042100136,20220428,0.58,0.4,0.957,35.0,1,1,173,1.83
1610612762,UtahJazz,0042100176,20220428,0.429,0.257,0.75,-2.0,0,0,109,2.0
1610612756,PhoenixSuns,0042100146,20220428,0.6,0.4,0.944,6.0,1,1,135,1.67
1610612742,DallasMavericks,0042100176,20220428,0.45,0.395,0.818,2.0,1,1,112,1.83
1610612740,NewOrleansPelicans,0042100146,20220428,0.506,0.333,0.895,-6.0,0,0,120,2.3
1610612743,DenverNuggets,0042100165,20220427,0.444,0.207,0.69,-4.0,1,0,116,4.75
1610612749,MilwaukeeBucks,0042100125,20220427,0.494,0.389,0.8,16.0,0,1,138,1.1
1610612741,ChicagoBulls,0042100125,20220427,0.424,0.288,0.636,-16.0,1,0,103,7.5
1610612744,GoldenStateWarriors,0042100165,20220427,0.451,0.419,0.714,4.0,0,1,123,1.22
1610612756,PhoenixSuns,0042100145,20220426,0.5,0.37,0.8,15.0,0,1,138,1.38
1610612748,MiamiHeat,0042100105,20220426,0.451,0.226,0.762,3.0,0,1,99,1.54
1610612750,MinnesotaTimberwolves,0042100155,20220426,0.446,0.424,0.875,-2.0,1,0,119,3.3
1610612737,AtlantaHawks,0042100105,20220426,0.419,0.32,0.857,-3.0,1,0,95,2.65
1610612740,NewOrleansPelicans,0042100145,20220426,0.4,0.2,0.8,-15.0,1,0,99,3.2
1610612763,MemphisGrizzlies,0042100155,20220426,0.415,0.25,0.667,2.0,0,1,121,1.37
1610612738,BostonCeltics,0042100114,20220425,0.472,0.4,0.818,4.0,1,1,130,2.05
1610612751,BrooklynNets,0042100114,20220425,0.506,0.371,0.586,-4.0,0,0,128,1.8
1610612761,TorontoRaptors,0042100135,20220425,0.512,0.258,0.846,15.0,1,1,131,4.1
1610612762,UtahJazz,0042100175,20220425,0.377,0.1,0.762,-25.0,1,0,73,2.35
1610612742,DallasMavericks,0042100175,20220425,0.435,0.279,0.762,25.0,0,1,111,1.65
1610612755,Philadelphia76ers,0042100135,20220425,0.383,0.27,0.8,-15.0,0,0,85,1.27
1610612749,MilwaukeeBucks,0042100124,20220424,0.523,0.515,0.667,24.0,1,1,140,1.56
1610612756,PhoenixSuns,0042100144,20220424,0.506,0.259,0.667,-15.0,1,0,125,1.77
1610612744,GoldenStateWarriors,0042100164,20220424,0.5,0.353,0.719,-5.0,1,0,134,1.48
1610612741,ChicagoBulls,0042100124,20220424,0.389,0.25,0.941,-24.0,0,0,107,2.6
1610612737,AtlantaHawks,0042100104,20220424,0.4,0.357,0.55,-24.0,0,0,81,2.0
1610612740,NewOrleansPelicans,0042100144,20220424,0.471,0.25,0.762,15.0,0,1,134,2.1
1610612743,DenverNuggets,0042100164,20220424,0.562,0.484,0.806,5.0,0,1,139,2.8
1610612748,MiamiHeat,0042100104,20220424,0.435,0.31,0.81,24.0,1,1,127,1.83
1610612742,DallasMavericks,0042100174,20220423,0.429,0.341,0.783,-1.0,1,0,103,3.0
1610612761,TorontoRaptors,0042100134,20220423,0.42,0.235,0.8,8.0,0,1,121,2.3
1610612751,BrooklynNets,0042100113,20220423,0.506,0.414,0.813,-6.0,0,0,114,1.57
1610612738,BostonCeltics,0042100113,20220423,0.5,0.308,0.929,6.0,1,1,128,2.55
1610612762,UtahJazz,0042100174,20220423,0.405,0.286,0.619,1.0,0,1,99,1.42
1610612750,MinnesotaTimberwolves,0042100154,20220423,0.473,0.5,0.775,1.0,0,1,128,2.2
1610612763,MemphisGrizzlies,0042100154,20220423,0.488,0.469,0.76,-1.0,1,0,134,1.71
1610612755,Philadelphia76ers,0042100134,20220423,0.425,0.419,0.84,-8.0,1,0,111,1.67
1610612756,PhoenixSuns,0042100143,20220422,0.506,0.154,0.815,3.0,1,1,133,1.74
1610612740,NewOrleansPelicans,0042100143,20220422,0.481,0.344,0.774,-3.0,0,0,120,2.15
1610612749,MilwaukeeBucks,0042100123,20220422,0.473,0.366,0.714,30.0,1,1,146,1.69
1610612748,MiamiHeat,0042100103,20220422,0.441,0.311,0.824,-1.0,1,0,125,1.8
1610612741,ChicagoBulls,0042100123,20220422,0.393,0.265,0.6,-30.0,0,0,85,2.25
1610612737,AtlantaHawks,0042100103,20220422,0.513,0.375,0.81,1.0,0,1,124,2.05
1610612763,MemphisGrizzlies,0042100153,20220421,0.422,0.378,0.645,9.0,1,1,113,1.71
1610612750,MinnesotaTimberwolves,0042100153,20220421,0.388,0.343,0.739,-9.0,0,0,105,2.2
1610612762,UtahJazz,0042100173,20220421,0.565,0.321,0.939,-8.0,0,0,130,1.26
1610612743,DenverNuggets,0042100163,20220421,0.5,0.423,0.815,-5.0,0,0,132,2.2
1610612744,GoldenStateWarriors,0042100163,20220421,0.554,0.45,0.643,5.0,1,1,131,1.71
1610612742,DallasMavericks,0042100173,20220421,0.494,0.429,0.839,8.0,1,1,138,4.25
1610612738,BostonCeltics,0042100112,20220420,0.52,0.355,0.806,7.0,0,1,132,1.65
1610612741,ChicagoBulls,0042100122,20220420,0.494,0.48,0.933,4.0,1,1,136,5.0
1610612751,BrooklynNets,0042100112,20220420,0.461,0.476,0.794,-7.0,1,0,113,2.35
1610612755,Philadelphia76ers,0042100133,20220420,0.514,0.419,0.75,3.0,1,1,113,1.77
1610612749,MilwaukeeBucks,0042100122,20220420,0.463,0.389,0.645,-4.0,0,0,121,1.2
1610612761,TorontoRaptors,0042100133,20220420,0.442,0.371,0.667,-3.0,0,0,105,2.1
1610612763,MemphisGrizzlies,0042100152,20220419,0.478,0.324,0.781,28.0,0,1,147,1.36
1610612756,PhoenixSuns,0042100142,20220419,0.5,0.371,0.833,-11.0,0,0,127,1.18
1610612748,MiamiHeat,0042100102,20220419,0.481,0.389,0.862,10.0,0,1,126,1.3
1610612750,MinnesotaTimberwolves,0042100152,20220419,0.395,0.289,0.893,-28.0,1,0,98,3.4
1610612737,AtlantaHawks,0042100102,20220419,0.471,0.3,0.786,-10.0,1,0,106,3.7
1610612740,NewOrleansPelicans,0042100142,20220419,0.548,0.567,0.8,11.0,1,1,154,5.25
1610612742,DallasMavericks,0042100172,20220418,0.47,0.468,0.769,6.0,0,1,120,2.8
1610612761,TorontoRaptors,0042100132,20220418,0.427,0.344,0.833,-15.0,1,0,97,3.6
1610612755,Philadelphia76ers,0042100132,20220418,0.522,0.467,0.867,15.0,0,1,139,1.32
1610612762,UtahJazz,0042100172,20220418,0.463,0.379,0.85,-6.0,1,0,122,1.48
1610612743,DenverNuggets,0042100162,20220418,0.425,0.361,0.905,-20.0,1,0,113,3.45
1610612744,GoldenStateWarriors,0042100162,20220418,0.548,0.425,0.708,20.0,0,1,152,1.34
1610612756,PhoenixSuns,0042100141,20220417,0.538,0.357,0.762,11.0,0,1,135,1.2
1610612737,AtlantaHawks,0042100101,20220417,0.387,0.278,0.852,-24.0,1,0,87,3.25
1610612741,ChicagoBulls,0042100121,20220417,0.323,0.189,0.895,-7.0,1,0,91,5.5
1610612751,BrooklynNets,0042100111,20220417,0.538,0.458,0.792,-1.0,1,0,124,2.5
1610612738,BostonCeltics,0042100111,20220417,0.472,0.364,0.792,1.0,0,1,133,1.59
1610612748,MiamiHeat,0042100101,20220417,0.524,0.474,0.611,24.0,0,1,144,1.38
1610612740,NewOrleansPelicans,0042100141,20220417,0.379,0.391,0.692,-11.0,1,0,100,5.0
1610612749,MilwaukeeBucks,0042100121,20220417,0.405,0.263,0.652,7.0,0,1,101,1.17
1610612762,UtahJazz,0042100171,20220416,0.434,0.318,0.87,6.0,1,1,111,1.43
1610612755,Philadelphia76ers,0042100131,20220416,0.512,0.5,0.853,20.0,0,1,160,1.53
1610612744,GoldenStateWarriors,0042100161,20220416,0.524,0.457,0.724,16.0,0,1,151,1.39
1610612742,DallasMavericks,0042100171,20220416,0.382,0.281,0.765,-6.0,0,0,94,2.95
1610612743,DenverNuggets,0042100161,20220416,0.462,0.314,0.769,-16.0,1,0,116,3.15
1610612763,MemphisGrizzlies,0042100151,20220416,0.453,0.259,0.744,-13.0,0,0,122,1.38
1610612761,TorontoRaptors,0042100131,20220416,0.488,0.4,0.826,-20.0,1,0,128,2.7
1610612750,MinnesotaTimberwolves,0042100151,20220416,0.5,0.39,0.889,13.0,1,1,154,3.25
1610612740,NewOrleansPelicans,0052100211,20220415,0.489,0.273,0.52,4.0,1,1,119,3.2
1610612739,ClevelandCavaliers,0052100201,20220415,0.457,0.361,0.824,-6.0,0,0,114,2.15
1610612737,AtlantaHawks,0052100201,20220415,0.488,0.29,0.909,6.0,1,1,116,1.74
1610612746,LAClippers,0052100211,20220415,0.412,0.25,0.647,-4.0,0,0,107,1.38
1610612737,AtlantaHawks,0052100111,20220413,0.521,0.5,0.72,29.0,0,1,166,1.47
1610612759,SanAntonioSpurs,0052100131,20220413,0.407,0.382,0.727,-10.0,1,0,97,2.85
1610612766,CharlotteHornets,0052100111,20220413,0.378,0.317,0.759,-29.0,1,0,97,2.85
1610612740,NewOrleansPelicans,0052100131,20220413,0.543,0.4,0.739,10.0,0,1,146,1.47
1610612739,ClevelandCavaliers,0052100101,20220412,0.446,0.346,0.85,-7.0,1,0,116,5.0
1610612746,LAClippers,0052100121,20220412,0.436,0.457,0.741,-5.0,1,0,104,2.35
1610612750,MinnesotaTimberwolves,0052100121,20220412,0.434,0.4,0.622,5.0,0,1,117,1.65
1610612751,BrooklynNets,0052100101,20220412,0.536,0.321,0.667,7.0,0,1,148,1.2
1610612748,MiamiHeat,0022101227,20220410,0.426,0.38,0.75,-14.0,1,0,119,1.36
1610612745,HoustonRockets,0022101221,20220410,0.461,0.37,0.75,-16.0,0,0,122,6.5
1610612758,SacramentoKings,0022101229,20220410,0.526,0.538,0.733,7.0,1,1,140,5.0
1610612744,GoldenStateWarriors,0022101225,20220410,0.605,0.576,0.846,21.0,1,1,158,1.36
1610612740,NewOrleansPelicans,0022101225,20220410,0.424,0.35,0.75,-21.0,0,0,112,3.4
1610612752,NewYorkKnicks,0022101226,20220410,0.46,0.349,0.833,11.0,0,1,132,1.91
1610612753,OrlandoMagic,0022101227,20220410,0.495,0.397,0.857,14.0,0,1,157,3.35
1610612759,SanAntonioSpurs,0022101219,20220410,0.483,0.355,1.0,-10.0,1,0,145,5.0
1610612741,ChicagoBulls,0022101224,20220410,0.53,0.476,0.788,4.0,1,1,139,3.5
1610612764,WashingtonWizards,0022101217,20220410,0.447,0.348,0.615,-16.0,1,0,119,7.0
1610612762,UtahJazz,0022101230,20220410,0.451,0.25,0.737,31.0,1,1,136,1.04
1610612747,LosAngelesLakers,0022101220,20220410,0.468,0.372,0.894,5.0,1,1,164,3.0
1610612757,PortlandTrailBlazers,0022101230,20220410,0.373,0.265,0.75,-31.0,0,0,83,12.0
1610612739,ClevelandCavaliers,0022101218,20220410,0.543,0.5,0.706,18.0,0,1,172,1.26
1610612742,DallasMavericks,0022101219,20220410,0.541,0.556,0.783,10.0,0,1,155,1.2
1610612746,LAClippers,0022101222,20220410,0.557,0.514,0.857,50.0,0,1,187,1.12
1610612761,TorontoRaptors,0022101226,20220410,0.391,0.286,0.909,-11.0,1,0,106,1.91
1610612765,DetroitPistons,0022101228,20220410,0.458,0.324,0.655,-12.0,1,0,108,3.15
1610612750,MinnesotaTimberwolves,0022101224,20220410,0.505,0.355,0.773,-4.0,0,0,135,1.33
1610612766,CharlotteHornets,0022101217,20220410,0.539,0.545,0.714,16.0,0,1,159,1.11
1610612760,OklahomaCityThunder,0022101222,20220410,0.378,0.265,0.556,-50.0,1,0,80,6.5
1610612756,PhoenixSuns,0022101229,20220410,0.408,0.298,0.733,-7.0,0,0,127,1.2
1610612755,Philadelphia76ers,0022101228,20220410,0.523,0.2,0.913,12.0,0,1,150,1.39
1610612743,DenverNuggets,0022101220,20220410,0.49,0.319,0.778,-5.0,0,0,163,1.42
1610612751,BrooklynNets,0022101216,20220410,0.642,0.364,0.88,8.0,0,1,173,1.05
1610612754,IndianaPacers,0022101216,20220410,0.452,0.413,0.684,-8.0,1,0,135,11.0
1610612763,MemphisGrizzlies,0022101223,20220410,0.382,0.319,0.63,-29.0,0,0,116,4.3
1610612749,MilwaukeeBucks,0022101218,20220410,0.443,0.4,0.781,-18.0,1,0,124,4.2
1610612738,BostonCeltics,0022101223,20220410,0.545,0.375,1.0,29.0,1,1,176,1.25
1610612737,AtlantaHawks,0022101221,20220410,0.517,0.553,0.792,16.0,1,1,158,1.12
1610612746,LAClippers,0022101212,20220409,0.488,0.488,0.8,19.0,0,1,141,1.14
1610612759,SanAntonioSpurs,0022101215,20220409,0.4,0.323,0.741,-6.0,0,0,95,3.5
1610612740,NewOrleansPelicans,0022101213,20220409,0.451,0.2,0.743,-27.0,1,0,104,3.9
1610612754,IndianaPacers,0022101214,20220409,0.526,0.435,0.778,-13.0,1,0,131,8.0
1610612744,GoldenStateWarriors,0022101215,20220409,0.407,0.25,0.788,6.0,1,1,116,1.33
1610612763,MemphisGrizzlies,0022101213,20220409,0.589,0.514,0.739,27.0,0,1,184,1.29
1610612758,SacramentoKings,0022101212,20220409,0.442,0.25,0.625,-19.0,1,0,108,6.0
1610612755,Philadelphia76ers,0022101214,20220409,0.556,0.353,0.778,13.0,0,1,169,1.09
1610612751,BrooklynNets,0022101205,20220408,0.467,0.375,0.952,11.0,0,1,146,1.28
1610612749,MilwaukeeBucks,0022101203,20220408,0.495,0.297,0.87,30.0,1,1,158,1.2
1610612748,MiamiHeat,0022101207,20220408,0.556,0.423,0.786,4.0,0,1,121,1.8
1610612762,UtahJazz,0022101210,20220408,0.398,0.289,0.727,-6.0,0,0,108,1.69
1610612760,OklahomaCityThunder,0022101211,20220408,0.455,0.207,0.789,-19.0,1,0,108,2.95
1610612756,PhoenixSuns,0022101210,20220408,0.5,0.316,0.867,6.0,1,1,133,2.25
1610612766,CharlotteHornets,0022101208,20220408,0.605,0.475,1.0,16.0,1,1,171,2.25
1610612752,NewYorkKnicks,0022101204,20220408,0.466,0.41,0.8,22.0,1,1,138,1.61
1610612757,PortlandTrailBlazers,0022101209,20220408,0.373,0.219,0.75,-50.0,1,0,67,13.0
1610612761,TorontoRaptors,0022101206,20220408,0.458,0.241,0.957,2.0,0,1,133,1.14
1610612747,LosAngelesLakers,0022101211,20220408,0.5,0.29,0.744,19.0,0,1,140,1.43
1610612737,AtlantaHawks,0022101207,20220408,0.477,0.235,0.895,-4.0,1,0,116,2.05
1610612765,DetroitPistons,0022101203,20220408,0.389,0.208,0.913,-30.0,0,0,114,5.0
1610612745,HoustonRockets,0022101206,20220408,0.531,0.345,0.792,-2.0,1,0,128,6.0
1610612741,ChicagoBulls,0022101208,20220408,0.537,0.542,0.8,-16.0,0,0,127,1.69
1610612739,ClevelandCavaliers,0022101205,20220408,0.488,0.296,0.792,-11.0,1,0,110,4.0
1610612764,WashingtonWizards,0022101204,20220408,0.507,0.321,0.765,-22.0,0,0,100,2.45
1610612742,DallasMavericks,0022101209,20220408,0.532,0.444,0.774,50.0,0,1,160,1.03
1610612763,MemphisGrizzlies,0022101201,20220407,0.472,0.393,0.737,-13.0,1,0,120,2.6
1610612738,BostonCeltics,0022101198,20220407,0.494,0.42,0.737,-6.0,1,0,142,4.0
1610612759,SanAntonioSpurs,0022101199,20220407,0.483,0.357,0.735,-6.0,1,0,140,3.4
1610612743,DenverNuggets,0022101201,20220407,0.55,0.4,0.88,13.0,0,1,145,1.56
1610612766,CharlotteHornets,0022101196,20220407,0.522,0.353,0.741,27.0,0,1,170,1.1
1610612744,GoldenStateWarriors,0022101202,20220407,0.526,0.5,1.0,16.0,0,1,166,1.08
1610612750,MinnesotaTimberwolves,0022101199,20220407,0.427,0.377,0.806,6.0,0,1,138,1.36
1610612761,TorontoRaptors,0022101197,20220407,0.495,0.455,0.778,5.0,0,1,133,2.35
1610612755,Philadelphia76ers,0022101197,20220407,0.493,0.528,0.84,-5.0,1,0,129,1.65
1610612740,NewOrleansPelicans,0022101200,20220407,0.473,0.351,0.839,33.0,0,1,158,1.05
1610612749,MilwaukeeBucks,0022101198,20220407,0.505,0.368,0.714,6.0,0,1,155,1.28
1610612753,OrlandoMagic,0022101196,20220407,0.4,0.313,0.769,-27.0,1,0,105,7.5
1610612747,LosAngelesLakers,0022101202,20220407,0.446,0.281,0.763,-16.0,1,0,107,8.5
1610612757,PortlandTrailBlazers,0022101200,20220407,0.522,0.355,0.846,-33.0,1,0,106,11.0
1610612746,LAClippers,0022101195,20220406,0.44,0.353,0.795,4.0,0,1,137,1.36
1610612738,BostonCeltics,0022101193,20220406,0.489,0.459,0.636,23.0,1,1,141,1.34
1610612756,PhoenixSuns,0022101195,20220406,0.389,0.354,0.667,-4.0,1,0,123,3.4
1610612762,UtahJazz,0022101194,20220406,0.583,0.417,0.75,36.0,0,1,184,1.06
1610612741,ChicagoBulls,0022101193,20220406,0.438,0.304,0.739,-23.0,0,0,96,3.45
1610612737,AtlantaHawks,0022101192,20220406,0.467,0.41,0.842,15.0,0,1,137,1.18
1610612742,DallasMavericks,0022101190,20220406,0.563,0.455,0.765,18.0,1,1,156,1.25
1610612764,WashingtonWizards,0022101192,20220406,0.488,0.286,0.818,-15.0,1,0,121,5.25
1610612751,BrooklynNets,0022101191,20220406,0.441,0.341,0.778,12.0,1,1,131,1.37
1610612760,OklahomaCityThunder,0022101194,20220406,0.411,0.432,0.647,-36.0,1,0,101,10.0
1610612765,DetroitPistons,0022101190,20220406,0.427,0.367,0.914,-18.0,0,0,133,4.3
1610612752,NewYorkKnicks,0022101191,20220406,0.386,0.342,0.583,-12.0,0,0,96,3.3
1610612741,ChicagoBulls,0022101183,20220405,0.429,0.273,1.0,-21.0,0,0,110,3.35
1610612745,HoustonRockets,0022101180,20220405,0.404,0.256,0.56,-13.0,1,0,104,10.5
1610612748,MiamiHeat,0022101181,20220405,0.571,0.548,0.862,29.0,0,1,171,1.53
1610612739,ClevelandCavaliers,0022101179,20220405,0.488,0.444,0.682,-5.0,1,0,135,1.29
1610612743,DenverNuggets,0022101186,20220405,0.418,0.212,0.667,-19.0,0,0,104,1.25
1610612761,TorontoRaptors,0022101182,20220405,0.436,0.257,0.677,10.0,0,1,135,1.56
1610612749,MilwaukeeBucks,0022101183,20220405,0.529,0.343,0.92,21.0,1,1,165,1.36
1610612755,Philadelphia76ers,0022101178,20220405,0.54,0.575,0.778,9.0,1,1,154,1.14
1610612751,BrooklynNets,0022101180,20220405,0.453,0.405,0.926,13.0,0,1,142,1.06
1610612760,OklahomaCityThunder,0022101185,20220405,0.481,0.31,0.5,4.0,0,1,115,1.62
1610612759,SanAntonioSpurs,0022101186,20220405,0.494,0.462,0.667,19.0,1,1,141,4.3
1610612764,WashingtonWizards,0022101184,20220405,0.554,0.433,0.5,18.0,1,1,168,6.25
1610612758,SacramentoKings,0022101188,20220405,0.513,0.367,0.909,-14.0,0,0,124,3.65
